,textID,text,selected_text,sentiment
5422,d3764cf50d,Playing 'The Simpsons Game' for Nitentdo DS Light *_*,Playing 'The Simpsons Game' for Nitentdo DS Light *_*,neutral
5423,808666cbb9,fo shizzle. . . i`m bored and wanna go do something.  wish i went to pisay today. oh wellz. wonder who were there.,i`m bored,negative
5424,3bc51b85ba, I just found out 5 minutes ago  mama said his speech is still slurred but he seems to be doing ok,I just found out 5 minutes ago  mama said his speech is still slurred but he seems to be doing ok,neutral
5425,fd6c18ef74, at work!! Agh I really need to go with you  what days do you go so that I can add it to my schedule!,I really need to go with you,positive
5426,43c1932913,"  we`re gonna miss you. dont worry, there will be more for sure!","we`re gonna miss you. dont worry, there will be more for sure!",neutral
5427,7a6de6919e,"I`ve got sunburn on my arm  In better news, my new Guitar Hero: Metallica game came and I beyond happy about that.",I beyond happy about that.,positive
5428,b6ba1c8bd0,broken my leg  comment me please,broken my leg,negative
5429,8378a4d4f7,"Working, Listening to music,Testing out a new singer/guitarist tonight, let`s hope for the best",hope,positive
5430,475548128c,R.I.P little bird that flew into my window snapping his neck,R.I.P little bird that flew into my window snapping his neck,negative
5431,2270c89c02,"Hah! I saw the Wolverine last night!!! Now I can die happy, well not yet though, got a few things to get done first, but was my MoY","Hah! I saw the Wolverine last night!!! Now I can die happy, well not yet though, got a few things to get done first, but was my MoY",neutral
5432,aa42cf0f3e, I have got my smile,I have got my smile,neutral
5433,bea0a19b83,Mr amp over heated,Mr amp over heated,neutral
5434,36a812bfa8,"i`m so sad, because my beloved boy doesn`t online, i wait for him everyday..","sad,",negative
5435,bb0e2db0b8, Aww!  That`s so sweet!  So glad she`s home with you now. Happy mother`s day to you,Aww!  That`s so sweet!  So glad she`s home with you now. Happy mother`s day to,positive
5436,8fff3ca463,  ok just between U and me  and all of  our  followers on twitter what do U really think of  ? lol,ok just between U and me  and all of  our  followers on twitter what do U really think of,neutral
5437,8df37768c7, Attach him to  after all mammals mammary glands will produce milk.  Or may be formula?,Attach him to  after all mammals mammary glands will produce milk.  Or may be formula?,neutral
5438,eb69a13ec9,"just finished some Sunday cleaning, waiting to read the next chapter of Kiyosaki`s book so i can hit a cleaner","just finished some Sunday cleaning, waiting to read the next chapter of Kiyosaki`s book so i can hit a cleaner",neutral
5439,5363b4f10a,170th update,170th update,neutral
5440,5e1b4b2349," It`s sunny and hot in London today, while I sit in office cranking spreadsheets",e cranking spreadsheets,negative
5441,097ea68ad6,If my phone dies I will die too!,If my phone dies I will die too!,negative
5442,d158d89715,My laptop grew speakers. Now I can watch Charlie with the sound on,My laptop grew speakers. Now I can watch Charlie with the sound on,neutral
5443,27d2ae63e5,sitting on chloes little trike thingo its a girraffe  ill most probobly get yelled at with in the next minute or so! ohhh well,sitting on chloes little trike thingo its a girraffe  ill most probobly get yelled at with in the next minute or so! ohhh well,neutral
5444,b611fced37,@ metro with achan,@ metro with achan,neutral
5445,23533f1c85,Thinks he may have broken his nose at the show,broken,negative
5446,d8991d56f8,"Bored and kinda lonely, my parents went up to the lake. I didn`t have a friend to bring up so i knew i was bored and didn`t go.","Bored and kinda lonely, my parents went up to the lake. I didn`t have a friend to bring up so i knew i was bored and didn`t go.",neutral
5447,01e43b9b87,words to live by  ? http://blip.fm/~5z3ij,words to live by  ? http://blip.fm/~5z3ij,neutral
5448,24608668c0, garcia bend- learned that lesson last night! I thought i was gonna throw up! Got our tix for fashion show at end of mo.,garcia bend- learned that lesson last night! I thought i was gonna throw up! Got our tix for fashion show at end of mo.,neutral
5449,bb2468d366,"sososo bummed, like really bummed, i hate this rain, ruin my date...","i hate this rain,",negative
5450,dda4c81698,"going to work at one sucks, I miss happy hour at sonic","work at one sucks, I miss happy hour",negative
5451,49a55f123d, Wonderful! Let me know what you think. Not light reading,Wonderful!,positive
5452,d28e32efc4,virus hunting on computer - always wondering what it will destroy,virus hunting on computer - always wondering what it will destroy,negative
5453,c7be0d1b88,Bouncing Rush makes me feel nauseous,Bouncing Rush makes me feel nauseous,negative
5454,39e9894705,Knight Online Come Back,Knight Online Come Back,neutral
5455,713da64e1c," If you`ve jailbroken or went to 3.0 early, prepare to be bricked",bricked,negative
5456,227be6fc64, alredy had my chocolate  it is impossible to resist ;),it is impossible to resist ;),positive
5457,1e783e0bab,grr...everytime he gets a new girlfriend..I`m at the bottom of the totem pole,I`m at the bottom of the totem pole,negative
5458,c9b101f850,I can`t wait to see UP! How dare  have a 'real' job. Probably going to have to wait until tomorrow.,I can`t wait to see UP! How dare  have a 'real' job. Probably going to have to wait until tomorrow.,neutral
5459,1954dafa13,spending the night with mom and Tommy.. just ordered Pizza Hut.. yum!,spending the night with mom and Tommy.. just ordered Pizza Hut.. yum!,positive
5460,ebfe57b5a2,IDIOTat)tux11 That`s cool.  Th*nks for the follow.   (techyuppie) #IDIOT,That`s cool.  Th*nks for the follow.,positive
5461,a4dee50a32, I WANT YOU ALL HERE WITH ME TOO! Ya`l shoulve gone with RM!,I WANT YOU ALL HERE WITH ME TOO! Ya`l shoulve gone with RM!,neutral
5462,4d5456e84a,_it_good den fell asleep on me!!!,_it_good,positive
5463,6644024f0c, it`s not sooo noticable it depends on how you look at it...but I know it`s there and now my iPod isn`t perfect,d isn`t perfect,negative
5464,e698ee7e6f,   HAPPY MOTHERS DAY!! LOVE YOU GUYS...,!! LOVE YOU GUY,positive
5465,c4413ff2d0, i thought it was just me that was like really hot. My room is too hot to sleep in,My room is too hot,negative
5466,089ff12d97, Sounds good to me!  Taylor + Kellie on tour together is just pure genious!,good,positive
5467,f3ce07fbe4," whats twhirl? I`ve some work to be doing over the weekend thank god so I`m probably going to miss it red, sorry","whats twhirl? I`ve some work to be doing over the weekend thank god so I`m probably going to miss it red, sorry",neutral
5468,e1ff2fb5e2,just woke up with a cat in my face  haha,just woke up with a cat in my face  haha,neutral
5469,13555a13b3, man that sucks.,man that sucks.,negative
5470,9782de6d0e,"Bing! no its not Chandler Bing, its the new Search engine from Microsoft http://tinyurl.com/mgcotd ..but why the name Bing","Bing! no its not Chandler Bing, its the new Search engine from Microsoft http://tinyurl.com/mgcotd ..but why the name Bing",neutral
5471,2cbc101f4d,"_skies You got me singing Falling in Love now. Only, I`m changing the week day to Saturday. Doesn`t quite fit.",Doesn`t quite fit.,negative
5472,bdff5ed7ef, that`s because of all the stuff that was stolen while you were gone...,that`s because of all the stuff that was stolen while you were gone...,neutral
5473,53b3460f0c, So am I.,So am I.,neutral
5474,4fb2b7e547,They are out of ice cream at the Crazy Mocha in SS. This means no Espresso Milkshake..,They are out of ice cream at the Crazy Mocha in SS. This means no Espresso Milkshake..,negative
5475,65a6852937, I see your date is showing you a good time    Still want a stripper picture,date is showing you a good time,positive
5476,79db75023d,about to drink a hot chocolate  yummy.,yummy.,positive
5477,01d21c5ff5,I want korean bbq so baddd but no one can come with me,baddd,negative
5478,653badcc37,possessed beyond certainty that she has made the rite decision,she has made the rite decision,positive
5479,7bb231d8a4,OMG! i`m almost done with the last block on this quilt! Just a few hours of work left  i can`t wait to meet my goal,i can`t wait to meet my goal,positive
5480,6d1ef825e0, I`m so ready for the weekend. Did you see all the flash flood warnings for around here?,I`m so ready for the weekend. Did you see all the flash flood warnings for around here?,neutral
5481,7281566fe9, baby help me with math,help,positive
5482,b06d5c157f, oh haha thanks again! that`s something new!,oh haha thanks again!,positive
5483,794c39ed90,Finally managed to catch her boyfriend on skype... sooo happy now,happy,positive
5484,699a17f20f,now accepting maid applications.  would be nice if you`d start first thing tomorrow - would make a wonderful Mother`s Day present!,would make a wonderful Mother`s Day present!,positive
5485,dd12eea161,Pissing annoying date stamp on all my pictures. Wish I`d remembered to turn it off.,annoying,negative
5486,6d7f0356fb,implementing will_paginate  on my website; i love rails,love,positive
5487,4f62ef4ac8,There is one million people @ the DMV today.....,There is one million people @ the DMV today.....,neutral
5488,8799d53526,Was eating a manderin. But it`s all gone now!,it`s all gone,negative
5489,a07d4d6f34,". No sun  but I can see the ocean now..I almost ran over a squirrel driving home from the store, was so foggy! Where r you?",ran over,negative
5490,bc78ec5c12,were you born in a barn? would you like some hay? 8-)(8) youtube the mother song,were you born in a barn? would you like some hay? 8-)(8) youtube the mother song,neutral
5491,360d19c6af, I don`t know! She never answered me,I don`t know! She never answered me,neutral
5492,b4b5a01db8,`before you wake` - we sink ships photography exhibition is ONLINE http://tinyurl.com/dfs7fy please have a look,`before you wake` - we sink ships photography exhibition is ONLINE http://tinyurl.com/dfs7fy please have a look,neutral
5493,ba22df8995,Hank Thompson ï¿½ The Big One Got Away -- hmm... how old do you have to be to remember THIS?  ? http://blip.fm/~5jboh,Hank Thompson ï¿½ The Big One Got Away -- hmm... how old do you have to be to remember THIS?  ? http://blip.fm/~5jboh,neutral
5494,3576ff8d0f, yeah back to work  I get out at 3:30 so it`s not that bad,0 so it`s not that bad,positive
5495,4742a5418d,So finally.. It`s raining in Delhi,So finally.. It`s raining in Delhi,neutral
5496,62615a892a,"good moring  gonna take a shower, fix my hair and then Im going out .",good moring,positive
5497,93c94ddddd, Going to see Star Trek,Going to see Star Trek,neutral
5498,1cae8f7b2b,   Happy mother`s day to your moms.,Happ,positive
5499,af9cec2a76,Watching some vintage topgear,Watching some vintage topgear,neutral
5500,34b407b98e,is saddened by Husker Access...no internet!,is saddened by Husker Access...no internet!,negative
5501,cfb2f1d3d2, kirk is hotter than spock,kirk is hotter than spock,neutral
5502,ac09a48c65,: You MUST watch Grey`s. It was their 100th episode. Let me know once you do. I don`t want to give out any more details,: You MUST watch Grey`s. It was their 100th episode. Let me know once you do. I don`t want to give out any more details,neutral
5503,a28bfdbf3d, ~ Sorry the response to my assistant job has already been filled. Please check back soon.  I`m sure she will not last long.,e she will not last long,negative
5504,7f1bc73a3b,Ugh. Going to skool,Ugh. Going to skool,neutral
5505,3f4953c0c6,Received our first bit of spam from Twitter - not sure how to feel that the 'sanctity' of our conversation has been tainted.,'sanctity' of our conversation has been tainted.,negative
5506,8b5f070cc3,Sleepy time! Happy Mothers` Day to current and future moms around the globe!,Happy Mothers` Day,positive
5507,df4eca9415,Happy Mothers Day! Will be going out later at 6 pm to watch a well renowned group of singers!,Happy Mothers Day!,positive
5508,30d95a6f71,"has to be in cockermouth for 8:45 tomorrow morning, jesus christ i want sleep","has to be in cockermouth for 8:45 tomorrow morning, jesus christ i want sleep",neutral
5509,5bc8d3d8d8,_dave meany,_dave meany,neutral
5510,163de8e60f,"cower failure: when you mean to comply, but stand up for yourself instead",failure:,negative
5511,e0ddaf6250, http://twitpic.com/4fnaa - haha love you two girl,love,positive
5512,3ea259c386,The city officially smells like dead fish,smells like dead fish,negative
5513,2f69973ddd,last night`s paper writing session=still not done. I need to prioritize better.,still not done.,negative
